CASENUM,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERMVIT,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,WKDY_IM,WKDY_IMNAME,YEAR,YEARNAME,HOUR,HOURNAME,HOUR_IM,HOUR_IMNAME,MINUTE,MINUTENAME,MINUTE_IM,MINUTE_IMNAME,HARM_EV,HARM_EVNAME,EVENT1_IM,EVENT1_IMNAME,MAN_COLL,MAN_COLLNAME,MANCOL_IM,MANCOL_IMNAME,RELJCT1,RELJCT1NAME,RELJCT1_IM,RELJCT1_IMNAME,RELJCT2,RELJCT2NAME,RELJCT2_IM,RELJCT2_IMNAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,LGTCON_IM,LGTCON_IMNAME,WEATHER,WEATHERNAME,WEATHR_IM,WEATHR_IMNAME,SCH_BUS,SCH_BUSNAME,INT_HWY,INT_HWYNAME,MAX_SEV,MAX_SEVNAME,MAXSEV_IM,MAXSEV_IMNAME,NUM_INJ,NUM_INJNAME,NO_INJ_IM,NO_INJ_IMNAME,ALCOHOL,ALCOHOLNAME,ALCHL_IM,ALCHL_IMNAME
202304647468,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,85,25.91980976,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,13,1:00pm-1:59pm,13,1:00pm-1:59pm,8,8,8,8,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304647475,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,85,223.42002683,0,0,1,1,0,1,1,January,3,Tuesday,3,Tuesday,2023,2023,12,12:00pm-12:59pm,12,12:00pm-12:59pm,5,5,5,5,57,Cable Barrier,57,Cable Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,3,On Median,0,,1,Daylight,1,Daylight,2,Rain,2,Rain,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647500,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,91,223.42002683,0,0,2,2,0,2,1,January,5,Thursday,5,Thursday,2023,2023,20,8:00pm-8:59pm,20,8:00pm-8:59pm,45,45,45,45,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647523,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,91,141.52948435,0,0,2,2,0,5,1,January,1,Sunday,1,Sunday,2023,2023,2,2:00am-2:59am,2,2:00am-2:59am,55,55,55,55,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,6,Dark - Unknown Lighting,6,Dark - Unknown Lighting,2,Rain,2,Rain,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647526,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,91,53.070005145,0,0,1,1,0,2,1,January,1,Sunday,1,Sunday,2023,2023,9,9:00am-9:59am,9,9:00am-9:59am,40,40,40,40,1,Rollover/Overturn,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304647545,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,87,53.070005145,0,0,2,2,0,6,1,January,2,Monday,2,Monday,2023,2023,9,9:00am-9:59am,9,9:00am-9:59am,57,57,57,57,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),6,6,6,6,2,No Alcohol Involved,2,No Alcohol Involved
202304647548,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,87,141.52948435,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,16,4:00pm-4:59pm,16,4:00pm-4:59pm,55,55,55,55,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,1,Yes,1,Yes,18,Through Roadway,18,Through Roadway,1,Not an Intersection,1,On Roadway,0,,5,Dusk,5,Dusk,1,Clear,1,Clear,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647554,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,7,Stratum 7 - M/H Truck or Bus,87,158.90507293,0,0,2,2,0,3,1,January,3,Tuesday,3,Tuesday,2023,2023,8,8:00am-8:59am,8,8:00am-8:59am,19,19,19,19,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,7,Sideswipe - Same Direction,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647560,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,87,223.42002683,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,11,11:00am-11:59am,11,11:00am-11:59am,21,21,21,21,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647580,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,87,223.42002683,0,0,2,2,0,2,1,January,4,Wednesday,4,Wednesday,2023,2023,10,10:00am-10:59am,10,10:00am-10:59am,30,30,30,30,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647585,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,87,141.52948435,0,0,2,2,0,2,1,January,4,Wednesday,4,Wednesday,2023,2023,16,4:00pm-4:59pm,16,4:00pm-4:59pm,15,15,15,15,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,7,Sideswipe - Same Direction,1,Yes,1,Yes,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,5,Dusk,5,Dusk,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647590,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,87,141.52948435,0,0,1,1,0,1,1,January,4,Wednesday,4,Wednesday,2023,2023,15,3:00pm-3:59pm,15,3:00pm-3:59pm,17,17,17,17,18,Other Object (not fixed),18,Other Object (not fixed),0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Yes,1,Yes,18,Through Roadway,18,Through Roadway,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647607,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,87,134.13956402,0,0,3,3,0,3,1,January,5,Thursday,5,Thursday,2023,2023,15,3:00pm-3:59pm,15,3:00pm-3:59pm,53,53,53,53,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,1,Yes,1,Yes,18,Through Roadway,18,Through Roadway,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304647614,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,87,223.42002683,0,0,2,2,0,3,1,January,5,Thursday,5,Thursday,2023,2023,15,3:00pm-3:59pm,15,3:00pm-3:59pm,5,5,5,5,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647633,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,87,141.52948435,0,0,2,2,0,2,1,January,6,Friday,6,Friday,2023,2023,14,2:00pm-2:59pm,14,2:00pm-2:59pm,15,15,15,15,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647641,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,87,223.42002683,0,0,2,2,0,6,1,January,6,Friday,6,Friday,2023,2023,19,7:00pm-7:59pm,19,7:00pm-7:59pm,30,30,30,30,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,6,Dark - Unknown Lighting,6,Dark - Unknown Lighting,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647654,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,87,53.070005145,0,0,2,2,0,2,1,January,7,Saturday,7,Saturday,2023,2023,19,7:00pm-7:59pm,19,7:00pm-7:59pm,50,50,50,50,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,8,Sideswipe - Opposite Direction,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,6,Dark - Unknown Lighting,6,Dark - Unknown Lighting,1,Clear,1,Clear,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304647677,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,90,141.52948435,0,0,1,1,0,1,1,January,5,Thursday,5,Thursday,2023,2023,6,6:00am-6:59am,6,6:00am-6:59am,49,49,49,49,11,Live Animal,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647680,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,90,223.42002683,0,0,2,2,0,2,1,January,5,Thursday,5,Thursday,2023,2023,16,4:00pm-4:59pm,16,4:00pm-4:59pm,40,40,40,40,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,5,Dusk,5,Dusk,1,Clear,1,Clear,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647690,48,48,12,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,7,Stratum 7 - M/H Truck or Bus,92,158.90507292,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,13,1:00pm-1:59pm,13,1:00pm-1:59pm,23,23,23,23,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,1,Yes,1,Yes,18,Through Roadway,18,Through Roadway,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,2,Rain,2,Rain,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304647706,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,46,217.74927367,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,2,2:00am-2:59am,2,2:00am-2:59am,5,5,5,5,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647711,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,8,Stratum 8 - NLMY PV Minor Injury,138,130.17867369,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,11,11:00am-11:59am,11,11:00am-11:59am,44,44,44,44,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,2,Front-to-Front,2,Front-to-Front,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,2,Rain,2,Rain,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304647713,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,7,Stratum 7 - M/H Truck or Bus,138,157.45147116,0,0,2,2,0,3,1,January,2,Monday,2,Monday,2023,2023,14,2:00pm-2:59pm,14,2:00pm-2:59pm,17,17,17,17,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,9,Rear-to-Side,9,Rear-to-Side,0,No,0,No,2,Intersection,2,Intersection,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647721,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,5,Stratum 5 - NLMY PV Serious Injury,46,26.785767508,0,0,2,2,0,3,1,January,2,Monday,2,Monday,2023,2023,15,3:00pm-3:59pm,15,3:00pm-3:59pm,30,30,30,30,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304647724,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,138,217.74927367,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,6,6:00am-6:59am,6,6:00am-6:59am,53,53,53,53,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647731,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,46,217.74927367,0,0,2,2,0,3,1,January,3,Tuesday,3,Tuesday,2023,2023,15,3:00pm-3:59pm,15,3:00pm-3:59pm,24,24,24,24,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,4,Driveway Access,4,Driveway Access,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,2,Rain,2,Rain,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647738,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,23,11:00pm-11:59pm,23,11:00pm-11:59pm,35,35,35,35,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,2,Rain,2,Rain,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647758,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,138,217.74927367,0,0,1,1,0,1,1,January,4,Wednesday,4,Wednesday,2023,2023,21,9:00pm-9:59pm,21,9:00pm-9:59pm,40,40,40,40,33,Curb,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,3,On Median,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647771,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,0,0,3,3,0,6,1,January,5,Thursday,5,Thursday,2023,2023,7,7:00am-7:59am,7,7:00am-7:59am,35,35,35,35,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,5,Entrance/Exit Ramp Related,5,Entrance/Exit Ramp Related,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647772,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,8,Stratum 8 - NLMY PV Minor Injury,138,130.17867369,0,1,2,1,1,1,1,January,5,Thursday,5,Thursday,2023,2023,12,12:00pm-12:59pm,12,12:00pm-12:59pm,13,13,13,13,14,Parked Motor Vehicle,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,2,On Shoulder,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304647774,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,8,Stratum 8 - NLMY PV Minor Injury,46,130.17867369,0,0,1,1,0,1,1,January,5,Thursday,5,Thursday,2023,2023,21,9:00pm-9:59pm,21,9:00pm-9:59pm,8,8,8,8,34,Ditch,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,1,Clear,1,Clear,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304647783,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,46,217.74927367,0,0,2,2,0,3,1,January,6,Friday,6,Friday,2023,2023,17,5:00pm-5:59pm,17,5:00pm-5:59pm,10,10,10,10,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304647790,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,138,217.74927367,0,0,2,2,0,2,1,January,7,Saturday,7,Saturday,2023,2023,14,2:00pm-2:59pm,14,2:00pm-2:59pm,20,20,20,20,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
